season,date,playoff,neutral,status,team1,team2,team1_abbr,team2_abbr,team1_pregame_rating,team2_pregame_rating,team1_winprob,team2_winprob,team1_score,team2_score,team1_postgame_rating,team2_postgame_rating,is_home,gm_no1,gm_no2,win1,EloDiff1,mov_mult1,elo_shift1
1999,1999-08-18,0,0,post,Cleveland Rockers,New York Liberty,CLE,NYL,1297.02121,1497.328713,0.166092213,0.833907787,55,72,1291.457028,1502.892895,0,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Charlotte Sting,Dallas Wings,CHA,DAL,1438.684749,1429.352293,0.625799656,0.374200344,57,58,1431.057248,1436.979794,1,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1506.345033,1418.920008,0.723877169,0.276122831,62,70,1485.096555,1440.168486,1,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1379.679055,1406.598514,0.5758002,0.4241998,80,83,1370.265912,1416.011658,1,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1509.6913,1668.172771,0.388938669,0.611061331,68,64,1521.237015,1656.627055,1,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Dallas Wings,Charlotte Sting,DAL,CHA,1429.352293,1438.684749,0.374200344,0.625799656,58,57,1436.979794,1431.057248,0,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1418.920008,1506.345033,0.276122831,0.723877169,70,62,1440.168486,1485.096555,0,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1406.598514,1379.679055,0.4241998,0.5758002,83,80,1416.011658,1370.265912,0,NA,NA,NA,NA,NA,NA
1999,1999-08-19,0,0,post,Houston Comets,Los Angeles Sparks,HOU,LAS,1668.172771,1509.6913,0.611061331,0.388938669,64,68,1656.627055,1521.237015,0,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Cleveland Rockers,New York Liberty,CLE,NYL,1291.457028,1502.892895,0.319383665,0.680616335,66,56,1313.557571,1480.792352,1,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Washington Mystics,Minnesota Lynx,WAS,MIN,1338.83246,1370.265912,0.569441174,0.430558826,45,48,1329.55825,1379.540122,1,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1440.168486,1521.237015,0.498462268,0.501537732,89,81,1452.929522,1508.475979,1,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Sacramento Monarchs,Houston Comets,SAC,HOU,1509.373893,1656.627055,0.404405899,0.595594101,65,74,1498.914656,1667.086293,1,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Dallas Wings,Connecticut Sun,DAL,CON,1436.979794,1416.011658,0.641347922,0.358652078,74,68,1444.164831,1408.82662,1,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,New York Liberty,Cleveland Rockers,NYL,CLE,1502.892895,1291.457028,0.680616335,0.319383665,56,66,1480.792352,1313.557571,0,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Minnesota Lynx,Washington Mystics,MIN,WAS,1370.265912,1338.83246,0.430558826,0.569441174,48,45,1379.540122,1329.55825,0,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1521.237015,1440.168486,0.501537732,0.498462268,81,89,1508.475979,1452.929522,0,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Houston Comets,Sacramento Monarchs,HOU,SAC,1656.627055,1509.373893,0.595594101,0.404405899,74,65,1667.086293,1498.914656,0,NA,NA,NA,NA,NA,NA
1999,1999-08-20,0,0,post,Connecticut Sun,Dallas Wings,CON,DAL,1416.011658,1436.979794,0.358652078,0.641347922,68,74,1408.82662,1444.164831,0,NA,NA,NA,NA,NA,NA
1999,1999-08-23,1,0,post,Los Angeles Sparks,Sacramento Monarchs,LAS,SAC,1508.475979,1498.914656,0.655757685,0.344242315,71,58,1519.315382,1488.075254,1,NA,NA,NA,NA,NA,NA
1999,1999-08-23,1,0,post,Dallas Wings,Charlotte Sting,DAL,CHA,1444.164831,1431.057248,0.661494856,0.338505144,54,60,1428.371946,1446.850133,1,NA,NA,NA,NA,NA,NA
1999,1999-08-23,1,0,post,Sacramento Monarchs,Los Angeles Sparks,SAC,LAS,1498.914656,1508.475979,0.344242315,0.655757685,58,71,1488.075254,1519.315382,0,NA,NA,NA,NA,NA,NA
1999,1999-08-23,1,0,post,Charlotte Sting,Dallas Wings,CHA,DAL,1431.057248,1444.164831,0.338505144,0.661494856,60,54,1446.850133,1428.371946,0,NA,NA,NA,NA,NA,NA
1999,1999-08-25,1,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1519.315382,1667.086293,0.38044711,0.61955289,75,60,1544.369003,1642.032671,1,NA,NA,NA,NA,NA,NA
1999,1999-08-25,1,0,post,Houston Comets,Los Angeles Sparks,HOU,LAS,1667.086293,1519.315382,0.61955289,0.38044711,60,75,1642.032671,1544.369003,0,NA,NA,NA,NA,NA,NA
1999,1999-08-26,1,0,post,Charlotte Sting,New York Liberty,CHA,NYL,1446.850133,1480.792352,0.582102989,0.417897011,78,67,1459.167356,1468.47513,1,NA,NA,NA,NA,NA,NA
1999,1999-08-26,1,0,post,New York Liberty,Charlotte Sting,NYL,CHA,1480.792352,1446.850133,0.417897011,0.582102989,67,78,1468.47513,1459.167356,0,NA,NA,NA,NA,NA,NA
1999,1999-08-28,1,0,post,Houston Comets,Los Angeles Sparks,HOU,LAS,1642.032671,1544.369003,0.782176081,0.217823919,83,55,1652.804028,1533.597646,1,NA,NA,NA,NA,NA,NA
1999,1999-08-28,1,0,post,New York Liberty,Charlotte Sting,NYL,CHA,1468.47513,1459.167356,0.655345722,0.344654278,74,70,1474.077971,1453.564515,1,NA,NA,NA,NA,NA,NA
1999,1999-08-28,1,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1544.369003,1642.032671,0.217823919,0.782176081,55,83,1533.597646,1652.804028,0,NA,NA,NA,NA,NA,NA
1999,1999-08-28,1,0,post,Charlotte Sting,New York Liberty,CHA,NYL,1459.167356,1468.47513,0.344654278,0.655345722,70,74,1453.564515,1474.077971,0,NA,NA,NA,NA,NA,NA
1999,1999-08-29,1,0,post,Houston Comets,Los Angeles Sparks,HOU,LAS,1652.804028,1533.597646,0.807431322,0.192568678,72,62,1657.4700110000001,1528.931663,1,NA,NA,NA,NA,NA,NA
1999,1999-08-29,1,0,post,New York Liberty,Charlotte Sting,NYL,CHA,1474.077971,1453.564515,0.673322827,0.326677173,69,54,1485.26818,1442.374306,1,NA,NA,NA,NA,NA,NA
1999,1999-08-29,1,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1533.597646,1652.804028,0.192568678,0.807431322,62,72,1528.931663,1657.4700110000001,0,NA,NA,NA,NA,NA,NA
1999,1999-08-29,1,0,post,Charlotte Sting,New York Liberty,CHA,NYL,1453.564515,1474.077971,0.326677173,0.673322827,54,69,1442.374306,1485.26818,0,NA,NA,NA,NA,NA,NA
1999,1999-09-01,1,0,post,New York Liberty,Houston Comets,NYL,HOU,1485.26818,1657.4700110000001,0.339966051,0.660033949,60,73,1474.589307,1668.148884,1,NA,NA,NA,NA,NA,NA
1999,1999-09-01,1,0,post,Houston Comets,New York Liberty,HOU,NYL,1657.4700110000001,1485.26818,0.660033949,0.339966051,73,60,1668.148884,1474.589307,0,NA,NA,NA,NA,NA,NA
1999,1999-09-03,1,0,post,Houston Comets,New York Liberty,HOU,NYL,1668.148884,1474.589307,0.877441238,0.122558762,67,68,1654.479064,1488.259127,1,NA,NA,NA,NA,NA,NA
1999,1999-09-03,1,0,post,New York Liberty,Houston Comets,NYL,HOU,1474.589307,1668.148884,0.122558762,0.877441238,68,67,1488.259127,1654.479064,0,NA,NA,NA,NA,NA,NA
1999,1999-09-04,1,0,post,Houston Comets,New York Liberty,HOU,NYL,1654.479064,1488.259127,0.854668317,0.145331683,59,47,1658.278642,1484.459549,1,NA,NA,NA,NA,NA,NA
1999,1999-09-04,1,0,post,New York Liberty,Houston Comets,NYL,HOU,1488.259127,1654.479064,0.145331683,0.854668317,47,59,1484.459549,1658.278642,0,NA,NA,NA,NA,NA,NA
2000,2000-05-28,0,0,post,Houston Comets,New York Liberty,HOU,NYL,1579.139321,1492.229775,0.723283668,0.276716332,84,68,1588.748855,1482.620241,1,NA,NA,NA,NA,NA,NA
2000,2000-05-28,0,0,post,New York Liberty,Houston Comets,NYL,HOU,1492.229775,1579.139321,0.276716332,0.723283668,68,84,1482.620241,1588.748855,0,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Sacramento Monarchs,Seattle Storm,SAC,SEA,1494.037627,1300,0.828848376,0.171151624,76,60,1499.563425,1294.474202,1,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Washington Mystics,Connecticut Sun,WAS,CON,1414.779125,1454.41331,0.557831104,0.442168896,92,66,1438.427457,1430.764978,1,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Portland Fire,Houston Comets,POR,HOU,1300,1588.748855,0.231180931,0.768819069,89,93,1296.492023,1592.256832,1,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1492.548278,1482.620241,0.626602163,0.373397837,51,48,1498.001059,1477.167459,1,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Minnesota Lynx,Cleveland Rockers,MIN,CLE,1439.770061,1406.778786,0.65710737,0.34289263,73,62,1449.465652,1397.083195,1,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1514.465831,1476.464761,0.663575473,0.336424527,69,62,1521.706989,1469.223604,1,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Seattle Storm,Sacramento Monarchs,SEA,SAC,1300,1494.037627,0.171151624,0.828848376,60,76,1294.474202,1499.563425,0,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Connecticut Sun,Washington Mystics,CON,WAS,1454.41331,1414.779125,0.442168896,0.557831104,66,92,1430.764978,1438.427457,0,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Houston Comets,Portland Fire,HOU,POR,1588.748855,1300,0.768819069,0.231180931,93,89,1592.256832,1296.492023,0,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1482.620241,1492.548278,0.373397837,0.626602163,48,51,1477.167459,1498.001059,0,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Cleveland Rockers,Minnesota Lynx,CLE,MIN,1406.778786,1439.770061,0.34289263,0.65710737,62,73,1397.083195,1449.465652,0,NA,NA,NA,NA,NA,NA
2000,2000-05-30,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1476.464761,1514.465831,0.336424527,0.663575473,62,69,1469.223604,1521.706989,0,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Miami Sol,Indiana Fever,MIA,IND,1300,1300,0.61313682,0.38686318,54,57,1289.745858,1310.254142,1,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Las Vegas Aces,Minnesota Lynx,LVA,MIN,1469.223604,1449.465652,0.639743937,0.360256063,83,74,1478.316603,1440.372652,1,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Seattle Storm,Houston Comets,SEA,HOU,1294.474202,1592.256832,0.222067635,0.777932365,47,77,1282.895991,1603.835042,1,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Connecticut Sun,Charlotte Sting,CON,CHA,1430.764978,1471.187153,0.556711974,0.443288026,82,79,1437.491123,1464.461008,1,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Indiana Fever,Miami Sol,IND,MIA,1300,1300,0.38686318,0.61313682,57,54,1310.254142,1289.745858,0,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Minnesota Lynx,Las Vegas Aces,MIN,LVA,1449.465652,1469.223604,0.360256063,0.639743937,74,83,1440.372652,1478.316603,0,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Houston Comets,Seattle Storm,HOU,SEA,1592.256832,1294.474202,0.777932365,0.222067635,77,47,1603.835042,1282.895991,0,NA,NA,NA,NA,NA,NA
2000,2000-05-31,0,0,post,Charlotte Sting,Connecticut Sun,CHA,CON,1471.187153,1430.764978,0.443288026,0.556711974,79,82,1464.461008,1437.491123,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Dallas Wings,Sacramento Monarchs,DAL,SAC,1464.185973,1499.563425,0.56386623,0.43613377,77,74,1470.777778,1492.97162,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Charlotte Sting,Miami Sol,CHA,MIA,1464.461008,1289.745858,0.812487995,0.187512005,63,74,1432.999555,1321.207311,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Cleveland Rockers,Washington Mystics,CLE,WAS,1397.083195,1438.427457,0.555401664,0.444598336,72,49,1418.901267,1416.609385,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Houston Comets,Phoenix Mercury,HOU,PHO,1603.835042,1498.001059,0.744548685,0.255451315,62,80,1566.538727,1535.297375,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Indiana Fever,Connecticut Sun,IND,CON,1310.254142,1437.491123,0.432436309,0.567563691,82,88,1301.232125,1446.513139,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Minnesota Lynx,Los Angeles Sparks,MIN,LAS,1440.372652,1521.706989,0.498079744,0.501920256,75,82,1428.652525,1533.427115,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,New York Liberty,Las Vegas Aces,NYL,LVA,1477.167459,1478.316603,0.611566571,0.388433429,87,76,1488.432936,1467.051127,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Seattle Storm,Portland Fire,SEA,POR,1282.895991,1296.492023,0.594416135,0.405583865,58,65,1268.108521,1311.279493,1,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Sacramento Monarchs,Dallas Wings,SAC,DAL,1499.563425,1464.185973,0.43613377,0.56386623,74,77,1492.97162,1470.777778,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Miami Sol,Charlotte Sting,MIA,CHA,1289.745858,1464.461008,0.187512005,0.812487995,74,63,1321.207311,1432.999555,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Washington Mystics,Cleveland Rockers,WAS,CLE,1438.427457,1397.083195,0.444598336,0.555401664,49,72,1416.609385,1418.901267,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Phoenix Mercury,Houston Comets,PHO,HOU,1498.001059,1603.835042,0.255451315,0.744548685,80,62,1535.297375,1566.538727,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Connecticut Sun,Indiana Fever,CON,IND,1437.491123,1310.254142,0.567563691,0.432436309,88,82,1446.513139,1301.232125,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Los Angeles Sparks,Minnesota Lynx,LAS,MIN,1521.706989,1440.372652,0.501920256,0.498079744,82,75,1533.427115,1428.652525,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Las Vegas Aces,New York Liberty,LVA,NYL,1478.316603,1477.167459,0.388433429,0.611566571,76,87,1467.051127,1488.432936,0,NA,NA,NA,NA,NA,NA
2000,2000-06-02,0,0,post,Portland Fire,Seattle Storm,POR,SEA,1296.492023,1282.895991,0.405583865,0.594416135,65,58,1311.279493,1268.108521,0,NA,NA,NA,NA,NA,NA
2000,2000-06-03,0,0,post,Washington Mystics,New York Liberty,WAS,NYL,1416.609385,1488.432936,0.511764684,0.488235316,79,67,1432.413399,1472.628921,1,NA,NA,NA,NA,NA,NA
2000,2000-06-03,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1488.432936,1416.609385,0.488235316,0.511764684,67,79,1472.628921,1432.413399,0,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Minnesota Lynx,Dallas Wings,MIN,DAL,1428.652525,1470.777778,0.554291254,0.445708746,88,68,1448.493664,1450.93664,1,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Connecticut Sun,Sacramento Monarchs,CON,SAC,1446.513139,1492.97162,0.548120724,0.451879276,75,68,1456.879332,1482.605427,1,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Indiana Fever,Miami Sol,IND,MIA,1301.232125,1321.207311,0.585533345,0.414466655,80,59,1319.998736,1302.4407,1,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Charlotte Sting,Cleveland Rockers,CHA,CLE,1432.999555,1418.901267,0.632201582,0.367798418,53,69,1406.087657,1445.813165,1,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Dallas Wings,Minnesota Lynx,DAL,MIN,1470.777778,1428.652525,0.445708746,0.554291254,68,88,1450.93664,1448.493664,0,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Sacramento Monarchs,Connecticut Sun,SAC,CON,1492.97162,1446.513139,0.451879276,0.548120724,68,75,1482.605427,1456.879332,0,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Miami Sol,Indiana Fever,MIA,IND,1321.207311,1301.232125,0.414466655,0.585533345,59,80,1302.4407,1319.998736,0,NA,NA,NA,NA,NA,NA
2000,2000-06-04,0,0,post,Cleveland Rockers,Charlotte Sting,CLE,CHA,1418.901267,1432.999555,0.367798418,0.632201582,69,53,1445.813165,1406.087657,0,NA,NA,NA,NA,NA,NA
2000,2000-06-05,0,0,post,Los Angeles Sparks,Portland Fire,LAS,POR,1533.427115,1311.279493,0.850598325,0.149401675,70,57,1537.554978,1307.151631,1,NA,NA,NA,NA,NA,NA
2000,2000-06-05,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1467.051127,1535.297375,0.516908559,0.483091441,76,61,1485.092913,1517.255589,1,NA,NA,NA,NA,NA,NA
2000,2000-06-05,0,0,post,Houston Comets,Sacramento Monarchs,HOU,SAC,1566.538727,1482.605427,0.71984158,0.28015842,78,70,1572.835176,1476.308978,1,NA,NA,NA,NA,NA,NA
2000,2000-06-05,0,0,post,Portland Fire,Los Angeles Sparks,POR,LAS,1311.279493,1533.427115,0.149401675,0.850598325,57,70,1307.151631,1537.554978,0,NA,NA,NA,NA,NA,NA
2000,2000-06-05,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1535.297375,1467.051127,0.483091441,0.516908559,61,76,1517.255589,1485.092913,0,NA,NA,NA,NA,NA,NA
2000,2000-06-05,0,0,post,Sacramento Monarchs,Houston Comets,SAC,HOU,1482.605427,1566.538727,0.28015842,0.71984158,70,78,1476.308978,1572.835176,0,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Phoenix Mercury,Seattle Storm,PHO,SEA,1517.255589,1268.108521,0.869293087,0.130706913,82,49,1524.046449,1261.317662,1,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Washington Mystics,Houston Comets,WAS,HOU,1432.413399,1572.835176,0.413912207,0.586087793,54,81,1410.015829,1595.232747,1,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Cleveland Rockers,Connecticut Sun,CLE,CON,1445.813165,1456.879332,0.5979222,0.4020778,83,79,1452.561122,1450.131375,1,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1450.93664,1472.628921,0.58313255,0.41686745,69,73,1440.105146,1483.460415,1,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Seattle Storm,Phoenix Mercury,SEA,PHO,1268.108521,1517.255589,0.130706913,0.869293087,49,82,1261.317662,1524.046449,0,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Houston Comets,Washington Mystics,HOU,WAS,1572.835176,1432.413399,0.586087793,0.413912207,81,54,1595.232747,1410.015829,0,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,Connecticut Sun,Cleveland Rockers,CON,CLE,1456.879332,1445.813165,0.4020778,0.5979222,79,83,1450.131375,1452.561122,0,NA,NA,NA,NA,NA,NA
2000,2000-06-06,0,0,post,New York Liberty,Dallas Wings,NYL,DAL,1472.628921,1450.93664,0.41686745,0.58313255,73,69,1483.460415,1440.105146,0,NA,NA,NA,NA,NA,NA
2000,2000-06-07,0,0,post,Portland Fire,Las Vegas Aces,POR,LVA,1307.151631,1485.092913,0.362669747,0.637330253,72,81,1297.985372,1494.259172,1,NA,NA,NA,NA,NA,NA
2000,2000-06-07,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1450.131375,1448.493664,0.615370607,0.384629393,57,71,1426.421726,1472.203313,1,NA,NA,NA,NA,NA,NA
2000,2000-06-07,0,0,post,Miami Sol,Washington Mystics,MIA,WAS,1302.4407,1410.015829,0.460399316,0.539600684,51,73,1280.355211,1432.101317,1,NA,NA,NA,NA,NA,NA
2000,2000-06-07,0,0,post,Las Vegas Aces,Portland Fire,LVA,POR,1485.092913,1307.151631,0.637330253,0.362669747,81,72,1494.259172,1297.985372,0,NA,NA,NA,NA,NA,NA
2000,2000-06-07,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1448.493664,1450.131375,0.384629393,0.615370607,71,57,1472.203313,1426.421726,0,NA,NA,NA,NA,NA,NA
2000,2000-06-07,0,0,post,Washington Mystics,Miami Sol,WAS,MIA,1410.015829,1302.4407,0.539600684,0.460399316,73,51,1432.101317,1280.355211,0,NA,NA,NA,NA,NA,NA
2000,2000-06-08,0,0,post,Dallas Wings,Indiana Fever,DAL,IND,1440.105146,1319.998736,0.759858717,0.240141283,80,76,1443.770805,1316.333076,1,NA,NA,NA,NA,NA,NA
2000,2000-06-08,0,0,post,Charlotte Sting,Seattle Storm,CHA,SEA,1406.087657,1261.317662,0.784803213,0.215196787,62,67,1387.233018,1280.172301,1,NA,NA,NA,NA,NA,NA
2000,2000-06-08,0,0,post,New York Liberty,Sacramento Monarchs,NYL,SAC,1483.460415,1476.308978,0.622854995,0.377145005,56,77,1451.68878,1508.080613,1,NA,NA,NA,NA,NA,NA
2000,2000-06-08,0,0,post,Indiana Fever,Dallas Wings,IND,DAL,1319.998736,1440.105146,0.240141283,0.759858717,76,80,1316.333076,1443.770805,0,NA,NA,NA,NA,NA,NA
2000,2000-06-08,0,0,post,Seattle Storm,Charlotte Sting,SEA,CHA,1261.317662,1406.087657,0.215196787,0.784803213,67,62,1280.172301,1387.233018,0,NA,NA,NA,NA,NA,NA
2000,2000-06-08,0,0,post,Sacramento Monarchs,New York Liberty,SAC,NYL,1476.308978,1483.460415,0.377145005,0.622854995,77,56,1508.080613,1451.68878,0,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1316.333076,1451.68878,0.421004046,0.578995954,62,70,1306.084151,1461.937705,1,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Los Angeles Sparks,Phoenix Mercury,LAS,PHO,1537.554978,1524.046449,0.63141183,0.36858817,76,57,1552.734073,1508.867353,1,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Miami Sol,Minnesota Lynx,MIA,MIN,1280.355211,1472.203313,0.34437689,0.65562311,55,66,1270.609478,1481.949047,1,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Las Vegas Aces,Houston Comets,LVA,HOU,1494.259172,1595.232747,0.469853211,0.530146789,71,73,1488.007323,1601.484595,1,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Charlotte Sting,Connecticut Sun,CHA,CON,1387.233018,1426.421726,0.558463527,0.441536473,71,74,1378.19593,1435.458814,1,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Cleveland Rockers,Seattle Storm,CLE,SEA,1452.561122,1280.172301,0.810439252,0.189560748,61,49,1457.699735,1275.033689,1,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,New York Liberty,Indiana Fever,NYL,IND,1451.68878,1316.333076,0.578995954,0.421004046,70,62,1461.937705,1306.084151,0,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Phoenix Mercury,Los Angeles Sparks,PHO,LAS,1524.046449,1537.554978,0.36858817,0.63141183,57,76,1508.867353,1552.734073,0,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Minnesota Lynx,Miami Sol,MIN,MIA,1472.203313,1280.355211,0.65562311,0.34437689,66,55,1481.949047,1270.609478,0,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Houston Comets,Las Vegas Aces,HOU,LVA,1595.232747,1494.259172,0.530146789,0.469853211,73,71,1601.484595,1488.007323,0,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Connecticut Sun,Charlotte Sting,CON,CHA,1426.421726,1387.233018,0.441536473,0.558463527,74,71,1435.458814,1378.19593,0,NA,NA,NA,NA,NA,NA
2000,2000-06-09,0,0,post,Seattle Storm,Cleveland Rockers,SEA,CLE,1280.172301,1452.561122,0.189560748,0.810439252,49,61,1275.033689,1457.699735,0,NA,NA,NA,NA,NA,NA
2000,2000-06-10,0,0,post,Sacramento Monarchs,Los Angeles Sparks,SAC,LAS,1508.080613,1552.734073,0.550692988,0.449307012,75,68,1518.373324,1542.441363,1,NA,NA,NA,NA,NA,NA
2000,2000-06-10,0,0,post,Los Angeles Sparks,Sacramento Monarchs,LAS,SAC,1552.734073,1508.080613,0.449307012,0.550692988,68,75,1542.441363,1518.373324,0,NA,NA,NA,NA,NA,NA
2000,2000-06-11,0,0,post,Indiana Fever,Cleveland Rockers,IND,CLE,1306.084151,1457.699735,0.398372152,0.601627848,70,83,1293.157483,1470.626402,1,NA,NA,NA,NA,NA,NA
2000,2000-06-11,0,0,post,Houston Comets,Las Vegas Aces,HOU,LVA,1601.484595,1488.007323,0.752826581,0.247173419,107,85,1611.978826,1477.513093,1,NA,NA,NA,NA,NA,NA
2000,2000-06-11,0,0,post,Dallas Wings,Charlotte Sting,DAL,CHA,1443.770805,1378.19593,0.698043056,0.301956944,67,78,1419.412047,1402.554688,1,NA,NA,NA,NA,NA,NA
2000,2000-06-11,0,0,post,Cleveland Rockers,Indiana Fever,CLE,IND,1457.699735,1306.084151,0.601627848,0.398372152,83,70,1470.626402,1293.157483,0,NA,NA,NA,NA,NA,NA
2000,2000-06-11,0,0,post,Las Vegas Aces,Houston Comets,LVA,HOU,1488.007323,1601.484595,0.247173419,0.752826581,85,107,1477.513093,1611.978826,0,NA,NA,NA,NA,NA,NA
2000,2000-06-11,0,0,post,Charlotte Sting,Dallas Wings,CHA,DAL,1378.19593,1443.770805,0.301956944,0.698043056,78,67,1402.554688,1419.412047,0,NA,NA,NA,NA,NA,NA
2000,2000-06-12,0,0,post,Miami Sol,Dallas Wings,MIA,DAL,1270.609478,1419.412047,0.402259472,0.597740528,74,61,1292.311139,1397.710386,1,NA,NA,NA,NA,NA,NA
2000,2000-06-12,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1461.937705,1432.101317,0.65300379,0.34699621,56,57,1453.835499,1440.203523,1,NA,NA,NA,NA,NA,NA
