Player ID,Year,Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,erO,erD,erT,Wins Added,W/40 gm,W/40 min
delleel01w,2017,Elena Delle Donne,WAS,F-G,25,758,25,758,28.5,0.636,0.545,0.264,0.463,5.9,12.7,10.9,1.4,3.7,8.9,25.2,128,103,4.4,1,5.4,0.287,5.248007542,0.935746988,6.18375453,4.423377072,5.203973025,0.233423592
meessem01w,2017,Emma Meesseman,WAS,F,23,653,23,653,20.9,0.54,0.507,0.157,0.164,7,11.5,19.6,1.8,4.1,11.8,23.4,109,103,1.6,0.9,2.5,0.154,2.061054844,0.620662475,2.681717319,2.57051902,3.024140023,0.157459052
lattaiv01w,2017,Ivory Latta,WAS,G,34,579,34,579,13.1,0.492,0.438,0.538,0.249,1.4,2.8,18,1.4,0.1,9.8,23.7,104,110,0.9,0.1,1,0.067,0.22430643,-2.312223293,-2.087916863,0.781626772,0.919560908,0.053998395
hawkiti01w,2017,Tianna Hawkins,WAS,F,33,547,33,547,16,0.556,0.503,0.246,0.23,9,14.4,3.7,1.7,1.1,10.8,18.9,112,104,1.3,0.6,1.9,0.139,0.527869786,-0.426156544,0.101713242,1.387941655,1.632872536,0.101494819
hillta01w,2017,Tayler Hill,WAS,G,18,462,18,462,17,0.531,0.432,0.466,0.419,1.2,4.2,18.3,1.8,0.2,10.3,24.5,111,108,1.3,0.2,1.5,0.13,1.926642501,-1.121168171,0.80547433,1.348583466,1.586568783,0.116760473
cloudna01w,2017,Natasha Cloud,WAS,G,24,448,24,448,9.5,0.408,0.364,0.432,0.229,1.8,7.5,24.7,2,0.5,15,15.3,94,106,0,0.4,0.4,0.031,-1.329527904,-0.256988859,-1.586516763,0.726594735,0.854817335,0.06487453
walkesh01w,2017,Shatori Walker-Kimbrough,WAS,G,27,336,27,336,11,0.513,0.428,0.34,0.423,2.4,5.1,6,2.3,0.9,12.9,17.6,101,106,0.3,0.3,0.5,0.062,-1.252996301,-0.369483456,-1.622479757,0.538393276,0.633403854,0.064094438
tayloas01w,2017,Asia Taylor,WAS,F,24,160,24,160,11.4,0.437,0.325,0.05,0.65,12.8,15.6,9,2.3,1,17.6,17.5,95,103,0,0.2,0.2,0.054,-1.976246678,-0.684160003,-2.66040668,0.166320864,0.195671605,0.041580216
hightal01w,2017,Allison Hightower,WAS,G,11,145,11,145,12.1,0.423,0.388,0.259,0.138,3.1,5.5,14.8,2.9,0,6.1,20.3,97,106,0,0.1,0.2,0.044,-0.848405395,0.240586521,-0.607818874,0.312126939,0.367208164,0.086103983
simmsje01w,2017,Jennie Simms,WAS,G,10,50,10,50,13.3,0.366,0.167,0.25,0.833,11.4,12.5,18,2.1,3.1,15.5,17.4,93,104,0,0.1,0,0.038,-1.91243201,0.103174645,-1.809257365,0.075053682,0.08829845,0.060042946
peterha01w,2017,Haley Peters,WAS,F,2,8,2,8,-15.6,0,0,1,0,0,7.1,0,0,0,50,11.2,0,110,-0.1,0,-0.1,-0.304,-13.92514053,-5.28344213,-19.20858266,-0.063475003,-0.074676475,-0.317375017
montgre01w,2018,Renee Montgomery,ATL,G,34,935,34,935,13.9,0.576,0.531,0.764,0.244,0.5,3.4,21.1,2.4,0.2,15.1,16.6,111,103,1.6,1.5,3.1,0.132,1.961760375,1.557448711,3.519209086,4.136040605,4.865930123,0.176942914
brelaje01w,2018,Jessica Breland,ATL,F,34,899,34,899,14.5,0.454,0.428,0,0.152,7.1,16.6,12.4,2.2,5.7,15.6,17.7,92,94,-0.6,2.7,2.1,0.094,-3.141335762,3.953182957,0.811847195,2.647006153,3.114124886,0.11777558
hayesti01w,2018,Tiffany Hayes,ATL,G,31,897,31,897,19.9,0.562,0.494,0.327,0.421,3.4,6.9,16.8,2,0.6,9.5,25.4,113,103,2.6,1.5,4.1,0.183,3.358666693,1.20977247,4.568439162,4.482152887,5.273121044,0.199873038
williel01w,2018,Elizabeth Williams,ATL,C-F,33,885,33,885,16.1,0.563,0.548,0,0.466,8.8,11.9,8.5,1.5,5.3,13.3,15.1,111,99,1.4,1.9,3.3,0.15,-0.43622071,2.62666422,2.19044351,3.272370536,3.84984769,0.147903753
mccouan01w,2018,Angel McCoughtry,ATL,F-G,29,799,29,799,19.1,0.512,0.446,0.188,0.346,6.3,12.1,20.1,2.4,1.6,14,29.5,101,99,0.6,1.8,2.4,0.121,0.208714205,1.081794429,1.290508634,2.561521314,3.013554487,0.128236361
sykesbr01w,2018,Brittney Sykes,ATL,G,29,600,29,600,15.3,0.503,0.458,0.347,0.415,3.3,9.4,19.4,0.8,2.4,10.3,22.5,104,102,0.7,1,1.7,0.115,-0.237246319,0.764787267,0.527540948,1.673434245,1.96874617,0.111562283
billimo01w,2018,Monique Billings,ATL,F,32,353,32,353,12.4,0.495,0.441,0,0.344,11.5,13.8,5.4,2,0.2,11.6,14.9,106,101,0.4,0.7,1,0.117,-1.338773306,-0.321361539,-1.660134845,0.562613988,0.66189881,0.063752293
bentlal01w,2018,Alex Bentley,ATL,G,16,332,16,332,10.2,0.444,0.436,0.389,0.114,0,4,28.1,2.3,0.2,14.2,23.9,90,103,-0.4,0.5,0.1,0.014,-1.712116808,0.64134654,-1.070770268,0.636048983,0.748292922,0.076632408
clarela01w,2018,Layshia Clarendon,ATL,G,18,311,18,311,5.2,0.423,0.342,0.177,0.38,3.5,6.6,15,1.1,0,20.7,16.2,85,105,-0.5,0.4,-0.1,-0.009,-5.275415797,-2.456168441,-7.731584237,-0.535966616,-0.63054896,-0.068934613
boyetim01w,2018,Imani McGee-Stafford,ATL,C,29,305,29,305,12.3,0.459,0.453,0,0.174,14,18,9.5,2.1,2.9,19.9,16.5,93,97,-0.2,0.8,0.6,0.078,-4.265702875,1.104798009,-3.160904866,0.236025062,0.277676544,0.030954107
dantada01w,2018,Damiris Dantas,ATL,F,19,255,19,255,12.2,0.486,0.459,0.216,0.186,7.3,9.8,10.8,1.6,0,8.7,19.6,103,103,0.2,0.4,0.6,0.094,-1.379678529,-2.413574002,-3.79325253,0.109233263,0.128509721,0.01713463
dietrbl01w,2018,Blake Dietrick,ATL,G,26,186,26,186,3.8,0.491,0.471,0.657,0.171,1.2,4.2,8.7,1.9,0,24.2,11.6,85,104,-0.2,0.3,0.1,0.014,-4.80988302,-1.318536298,-6.128419318,-0.157628786,-0.18544563,-0.033898664
lucasma01w,2018,Maggie Lucas,ATL,G,7,36,7,36,-11.3,0.136,0.136,0.909,0,3,4.6,0,1.4,0,31.3,19.3,25,106,-0.4,0,-0.3,-0.35,-16.8566335,-5.173092399,-22.0297259,-0.343268657,-0.403845479,-0.381409619
princal01w,2018,Alexis Prince,ATL,F,2,6,2,6,44.3,0.7,0.7,0.2,0,18.3,18.4,0,0,0,0,36.2,137,105,0.1,0,0.1,0.404,17.2864818,0.733310909,18.01979271,0.07407632,0.087148612,0.493842134
elonuad01w,2018,Adaora Elonu,ATL,F,1,1,1,1,0,,,,,0,0,0,0,0,,0,,111,0,0,0,0.017,3.603567118,13.50994188,17.113509,0.0118509,0.013942235,0.474035993
deshidi01w,2018,Diamond DeShields,CHI,G,34,967,34,967,15.7,0.54,0.476,0.312,0.358,4.7,10.1,12.9,1.9,0.8,13.4,24.1,104,112,1.1,0.3,1.4,0.059,0.454812487,-0.578540823,-0.123728336,2.318830089,2.728035398,0.095918515
vandeco01w,2018,Courtney Vandersloot,CHI,G,30,955,30,955,18.5,0.606,0.57,0.406,0.248,1.9,6.8,43.4,2.1,1.3,25.2,19.3,111,112,2.1,0.3,2.3,0.098,2.531442329,-0.795045605,1.736396724,3.246543819,3.819463316,0.135980893
quiglal01w,2018,Allie Quigley,CHI,G,32,951,32,951,15,0.586,0.559,0.443,0.16,1.3,4.7,14.9,1.2,0.8,13.6,22.8,106,116,1.3,-0.2,1.1,0.046,1.169252643,-2.430423167,-1.261170523,1.698031736,1.997684395,0.071420893
williga01w,2018,Gabby Williams,CHI,F,34,781,34,781,13.1,0.482,0.447,0.11,0.195,6.6,10.9,11.3,3.6,0.8,12.9,16.8,99,108,0.2,0.7,0.9,0.044,-1.238624754,-0.445821335,-1.684446089,1.21649752,1.431173553,0.062304611
dolsost01w,2018,Stefanie Dolson,CHI,C,27,745,27,745,12.4,0.539,0.507,0.227,0.14,3.3,9.7,17.5,1,2.4,16.5,17.4,102,112,0.5,0.2,0.7,0.036,-1.096800941,-0.587664031,-1.684464972,1.160415796,1.365195054,0.062304204
parkech01w,2018,Cheyenne Parker,CHI,F,34,670,34,670,19.1,0.587,0.544,0.079,0.448,10.9,17.1,6,1.4,4.1,14.3,22.4,109,108,1.3,0.6,1.9,0.112,-0.386673896,-0.977565234,-1.36423913,1.159117699,1.363667882,0.069201057
coppeka01w,2018,Kahleah Copper,CHI,G-F,33,524,33,524,10.8,0.514,0.456,0.314,0.275,4,8.1,6.3,1,0.9,12.3,22.2,98,115,0,-0.1,0,-0.001,-2.415686539,-3.447464975,-5.863151514,-0.362792859,-0.426815129,-0.027694111
coateal01w,2018,Alaina Coates,CHI,C,32,364,32,364,12.7,0.595,0.568,0,0.541,13.1,16.4,5.5,0.8,1.5,15.7,13.3,116,112,0.7,0.1,0.8,0.09,-1.395268815,-1.685942465,-3.08121128,0.293218645,0.344963111,0.032221829
faulkja01w,2018,Jamierra Faulkner,CHI,G,17,360,17,360,8.4,0.446,0.414,0.47,0.179,1.7,3.9,29.2,1.1,0.4,19.5,22.2,90,117,-0.5,-0.1,-0.6,-0.067,-2.346538516,-2.73334591,-5.079884426,-0.097420715,-0.114612606,-0.010824524
ndouras01w,2018,Astou Ndour-Fall,CHI,C-F,22,255,22,255,14.7,0.565,0.519,0.282,0.333,11,12.4,4.4,1,3,11,17.6,112,113,0.5,0,0.5,0.084,-1.101705716,-2.587377741,-3.689083458,0.121952496,0.143473525,0.019129803
harpeli01w,2018,Linnae Harper,CHI,G,24,146,24,146,10.8,0.467,0.447,0.277,0.213,3.3,7.2,25.9,1.7,0.5,16.3,18.8,97,114,0,0,0,0.002,-1.862840646,-2.711648987,-4.574489634,0.000220456,0.000259359,6.03988E-05
montgal01w,2018,Alex Montgomery,CHI,G-F,19,122,19,122,3.6,0.361,0.289,0.158,0.211,6,8.6,10.2,0.8,0.6,19.4,9.4,87,115,-0.1,0,-0.1,-0.039,-4.584318379,-2.788930902,-7.373249281,-0.183664257,-0.216075597,-0.060217789
hopkich01w,2018,Chelsea Hopkins,CHI,G,4,58,4,58,5.8,0.543,0.5,0,0.167,0,13.1,19.3,1.7,0,52.1,10.3,72,109,-0.1,0,-0.1,-0.061,-5.721172676,-0.776152844,-6.497325521,-0.059961287,-0.070542691,-0.041352612
harriam01w,2018,Amber Harris,CHI,F,1,2,1,2,-9.3,,,,,0,0,0,0,0,,0,,121,0,0,0,-0.039,1.425451213,13.06128783,14.48673904,0.020529547,0.024152409,0.410590945
thomaja01w,2018,Jasmine Thomas,CON,G,34,956,34,956,14.9,0.498,0.455,0.368,0.206,3.1,6.7,25.3,2,0.7,16.2,23.6,103,105,1.1,1.3,2.3,0.097,0.457000454,0.166580663,0.623581117,2.71650191,3.1958846,0.113661168
willico01w,2018,Courtney Williams,CON,G,30,812,30,812,15.9,0.491,0.483,0.141,0.067,6.4,12.7,17.6,1.4,0.2,12.3,23.4,103,104,0.8,1.2,2,0.096,0.618362423,0.707255574,1.325617996,2.618774086,3.08091069,0.12900365
ogwumch01w,2018,Chiney Ogwumike,CON,F-C,31,790,31,790,24.4,0.65,0.604,0.007,0.404,12.2,16.7,6.5,2.2,2,12.9,21.6,125,101,3.4,1.6,5,0.253,3.453489982,0.353715736,3.807205718,3.618928001,4.257562354,0.183236861
thomaal01w,2018,Alyssa Thomas,CON,F,24,734,24,734,15.3,0.491,0.464,0.005,0.45,7.3,15.4,19.4,1.9,1.1,16,17.7,105,101,0.8,1.4,2.2,0.12,1.02994505,2.432912727,3.462857777,3.224304164,3.793299017,0.175711399
jonesjo01w,2018,Jonquel Jones,CON,F,34,697,34,697,24.3,0.656,0.642,0.395,0.292,11.6,15.7,13,1.1,5,15.2,22.3,123,101,2.9,1.3,4.2,0.243,3.347878153,1.371203947,4.7190821,3.540154049,4.164887117,0.203165225
stricsh01w,2018,Shekinna Stricklen,CON,F,34,639,34,639,11.7,0.605,0.592,0.754,0.078,1.6,7,3.5,1.6,0.5,9.3,13.8,118,105,1.2,0.8,2,0.125,0.330411545,-0.930748004,-0.600336459,1.388441254,1.633460299,0.086913381
tuckmo01w,2018,Morgan Tuck,CON,F,34,462,34,462,14.3,0.561,0.538,0.373,0.136,5.7,9.8,5.8,1.5,0.7,11.8,19,110,105,0.8,0.6,1.4,0.12,0.691873535,-0.476048755,0.215824781,1.209862077,1.423367149,0.104749963
banhara01w,2018,Rachel Banham,CON,G,33,424,33,424,14,0.578,0.526,0.609,0.286,1.6,4,15.9,1.8,0.6,10.7,17.1,121,106,1.3,0.5,1.7,0.163,1.525018225,-0.937004231,0.588013994,1.196569079,1.407728328,0.112883875
bentlal01w,2018,Alex Bentley,CON,G,19,413,19,413,14.1,0.487,0.453,0.379,0.165,2.8,3.8,22.1,3.1,0.4,13.7,23.6,102,104,0.4,0.6,1,0.094,1.410226784,1.975166489,3.385393273,1.796740711,2.113812601,0.174018471
laneybe01w,2018,Betnijah Laney,CON,G-F,29,271,29,271,11.9,0.514,0.479,0.129,0.157,8.4,10.7,10.8,2.1,0,17.6,14.5,105,105,0.2,0.4,0.6,0.092,-0.123117269,1.082957243,0.959839973,0.819841728,0.96451968,0.121009849
jonesbr01w,2018,Brionna Jones,CON,F,27,242,27,242,11.6,0.535,0.469,0,0.516,11.3,12.7,3.5,1.3,2.1,16.9,16.9,105,105,0.3,0.3,0.6,0.098,-2.391566051,-2.02032209,-4.411888141,0.021869655,0.025729006,0.003614819
clarela01w,2018,Layshia Clarendon,CON,G,15,238,15,238,15,0.554,0.492,0.095,0.365,3.3,5.9,24.2,1.7,0,16.1,15.8,117,107,0.6,0.3,0.8,0.142,2.414652041,0.557823857,2.972475898,0.981717131,1.154961331,0.164994476
brownle02w,2018,Lexie Brown,CON,G,22,124,22,124,5.6,0.393,0.375,0.659,0.159,0.9,8,13,2.4,0.7,17.5,19.9,81,103,-0.3,0.2,-0.1,-0.024,-4.89031227,0.850305032,-4.040007237,0.036400179,0.04282374,0.011741993
diggisk01w,2018,Skylar Diggins-Smith,DAL,G,32,1092,32,1092,19,0.531,0.459,0.373,0.39,2.3,5.7,30.8,2.1,1.2,13,24.4,113,109,3.1,0.8,3.9,0.142,3.528814103,0.017688741,3.546502844,4.846112794,5.701309169,0.177513289
thornka01w,2018,Kayla Thornton,DAL,F,34,971,34,971,12.6,0.567,0.531,0.475,0.196,5.3,8.2,9.9,1.8,1,11.8,13.9,116,109,1.9,0.7,2.6,0.106,1.299828726,-0.755833995,0.543994731,2.716503798,3.195886822,0.111905409
cambael01w,2018,Liz Cambage,DAL,C,32,945,32,945,30.7,0.643,0.602,0.078,0.485,9.3,19,16.5,0.8,4.5,13.4,30.1,121,104,4.8,1.4,6.2,0.26,4.55781555,-0.280912416,4.276903134,4.57080634,5.377419224,0.193473284
grayal01w,2018,Allisha Gray,DAL,G,34,907,34,907,13.4,0.538,0.464,0.448,0.383,5.2,7.4,13.9,2.4,0.7,14,15.9,112,109,1.6,0.7,2.3,0.103,0.812578641,-0.078088446,0.734490195,2.631840312,3.09628272,0.11606793
steveaz01w,2018,Azura Stevens,DAL,C,34,700,34,700,16.9,0.526,0.484,0.341,0.256,9.9,12.9,10.4,2.2,4.4,15.1,20.7,105,105,0.9,1,1.8,0.104,-0.190652165,0.791779378,0.601127212,1.980191711,2.329637307,0.113153812
johnsgl01w,2018,Glory Johnson,DAL,F,29,652,29,652,14.3,0.507,0.458,0.265,0.289,8.5,15.4,9.5,2.2,1.7,14.5,17.7,104,105,0.6,0.9,1.5,0.091,-0.436365104,0.590772178,0.154407074,1.685298061,1.982703601,0.103392519
daviska01w,2018,Kaela Davis,DAL,F,27,453,27,453,4.4,0.419,0.382,0.285,0.271,3.4,7.1,12.5,1,0.2,17.8,18.6,85,112,-0.8,0.2,-0.6,-0.053,-3.762743918,-2.366302666,-6.129046584,-0.384001135,-0.451766041,-0.033907385
francca01w,2018,Cayla George,DAL,C-F,23,245,23,245,11.1,0.515,0.513,0.5,0.077,7.2,15.2,10.5,0.4,1.6,14.8,16.6,103,109,0.2,0.2,0.4,0.06,-1.724453577,-0.980692977,-2.705146554,0.250563587,0.294780691,0.040908341
powerae01w,2018,Aerial Powers,DAL,F-G,15,231,15,231,8.7,0.48,0.396,0.341,0.415,5.6,9.3,8.9,1.5,0.7,19.8,22.5,90,110,-0.3,0.2,-0.1,-0.018,-3.211555412,-0.666472932,-3.878028345,0.088240102,0.103811884,0.015279671
chriska02w,2018,Karima Christmas-Kelly,DAL,F-G,6,167,6,167,13.5,0.65,0.517,0.31,1.103,7.7,11.5,7.9,0.6,0.9,18.8,13.6,123,111,0.5,0.1,0.5,0.128,1.282712237,-0.863014402,0.419697834,0.455865721,0.536312613,0.109189394
romerle01w,2018,Leticia Romero,DAL,G,21,146,21,146,5,0.531,0.344,0.313,0.938,6.4,6.8,21.6,0.3,0,39.9,11.1,96,114,0,0,0,-0.007,-3.579492935,-4.610522175,-8.190015111,-0.288137059,-0.338984776,-0.07894166
hillta01w,2018,Tayler Hill,DAL,G,7,118,7,118,3.7,0.381,0.367,0.533,0.044,2,3.4,9.1,0.4,0.7,11.6,18.9,82,114,-0.2,0,-0.2,-0.078,-4.484567961,-3.615765273,-8.100333235,-0.227096957,-0.26717289,-0.076982019
plaisth01w,2018,Theresa Plaisance,DAL,F,7,81,7,81,13.3,0.502,0.514,0.528,0.056,14.5,18.7,10.5,1.2,1.9,17.8,23.8,97,106,0,0.1,0.1,0.043,-1.905920187,-1.493371327,-3.399291514,0.052124638,0.061323103,0.025740562
chongsa01w,2018,Saniya Chong,DAL,G,5,43,5,43,6.3,0.273,0.167,0.167,0.5,2.7,5.4,15.7,3.5,0,12,8.3,87,107,0,0,0,0.013,-0.864432461,3.21113699,2.34670453,0.162643701,0.191345531,0.151296466
lewisbr01w,2018,Breanna Lewis,DAL,C,6,26,6,26,-1.1,0.335,0.3,0,0.1,13.5,15.6,0,0,3,22.3,22.2,68,110,-0.1,0,-0.1,-0.165,-11.7545735,-4.734947459,-16.48952096,-0.169191341,-0.199048637,-0.260294371
lucasma01w,2018,Maggie Lucas,DAL,G,1,20,1,20,-7.3,0,0,0.6,0,0,0,0,5,0,16.7,12.9,0,106,-0.2,0,-0.1,-0.267,-10.98982534,-0.104396206,-11.09422155,-0.071200774,-0.083765617,-0.142401548
muldrte01w,2018,Teana Muldrow,DAL,F,1,3,1,3,-6.1,,,,,0,0,0,0,0,,0,,117,0,0,0,-0.015,-5.624718615,-5.682569452,-11.30728807,-0.011029295,-0.012975641,-0.14705727
dupreca01w,2018,Candice Dupree,IND,F,32,1006,32,1006,16.1,0.52,0.488,0.002,0.177,4,11.9,10.4,1.5,0.9,10.4,22.1,101,109,0.7,0.8,1.4,0.058,-0.611595655,-1.014402284,-1.625997939,1.598620403,1.880729886,0.063563436
viviavi01w,2018,Victoria Vivians,IND,G,34,920,34,920,11.3,0.554,0.529,0.627,0.112,2,6.7,7.5,1.8,0.5,10.8,15.1,106,111,0.8,0.5,1.3,0.057,-0.653031125,-0.402052804,-1.055083929,1.744767949,2.052668175,0.075859476
achonna01w,2018,Natalie Achonwa,IND,F,34,883,34,883,18.7,0.58,0.527,0,0.365,10.6,15.4,9.4,1.7,2.2,11.2,17.5,117,107,2.3,0.9,3.2,0.145,0.808383598,-0.410156227,0.398227371,2.365559589,2.783011282,0.107160117
mitchti01w,2018,Tiffany Mitchell,IND,G,34,871,34,871,11.2,0.465,0.399,0.206,0.313,3.1,7,15.3,1.8,0.8,12.9,19.8,95,111,-0.3,0.4,0.1,0.006,-2.027936529,-0.440690764,-2.468627293,0.988918925,1.16343403,0.045415335
mitchke01w,2018,Kelsey Mitchell,IND,G,34,829,34,829,11.7,0.477,0.432,0.51,0.237,1.2,4.2,20.6,1.4,0.4,12.7,28.4,93,113,-0.6,0.2,-0.5,-0.022,-2.162828813,-2.369272583,-4.532101396,0.020172346,0.023732172,0.000973334
wheeler01w,2018,Erica Wheeler,IND,G,34,737,34,737,12.8,0.432,0.388,0.27,0.209,2.9,7.9,33.2,2,0.7,13.5,22,95,110,-0.3,0.5,0.1,0.008,-1.081119801,-0.066626641,-1.147746442,1.360939785,1.601105629,0.07386376
mccaler01w,2018,Erica McCall,IND,F,34,418,34,418,10.3,0.418,0.39,0.073,0.174,12.2,12.9,5.1,1.5,3.2,9.3,14.1,97,109,0,0.3,0.3,0.03,-3.101373304,-0.592012872,-3.693386177,0.198938047,0.234044761,0.019037134
pondeca01w,2018,Cappie Pondexter,IND,G,17,411,17,411,11.1,0.452,0.419,0.156,0.144,1.3,5.8,19.8,1.5,0,10.7,23.7,92,112,-0.4,0.1,-0.2,-0.023,-2.427567478,-2.158015636,-4.585583114,-0.001834362,-0.002158072,-0.000178527
alexaka01w,2018,Kayla Alexander,IND,C,30,257,30,257,11.8,0.584,0.541,0,0.279,8.9,14.7,3.3,0.8,3.3,21.7,15.5,100,108,0.1,0.2,0.3,0.048,-5.262785338,-3.083232463,-8.3460178,-0.521509265,-0.613540312,-0.081168757
mavunst01w,2018,Stephanie Mavunga,IND,F,25,194,25,194,13,0.534,0.477,0.023,0.341,14,16.7,3.4,2.1,2.6,17.9,14.4,105,106,0.2,0.2,0.4,0.083,-2.479372784,0.185305453,-2.294067331,0.238498335,0.280586276,0.049174914
benahi01w,2018,Hind Ben Abdelkader,IND,G,14,142,14,142,-0.6,0.312,0.256,0.674,0.186,0.8,5.7,11.8,1.5,0.6,21.8,19.1,61,112,-0.7,0.1,-0.7,-0.188,-7.860190437,0.683740417,-7.17645002,-0.198726274,-0.233795616,-0.055979232
gwathja01w,2018,Jazmon Gwathmey,IND,G,10,116,10,116,-0.1,0.276,0.244,0.282,0.256,1.9,8.5,12.2,1.3,1.4,13.9,19.7,61,110,-0.6,0.1,-0.5,-0.181,-9.303757072,-1.357096092,-10.66085316,-0.379970884,-0.44702457,-0.131024443
tayloas01w,2018,Asia Taylor,IND,F,14,116,14,116,4.3,0.394,0.328,0.172,0.31,8.4,12.5,8.2,1.3,0,25,17.2,76,111,-0.3,0.1,-0.3,-0.096,-6.602126645,-2.263244366,-8.86537101,-0.267827495,-0.315091171,-0.092354309
graych01w,2018,Chelsea Gray,LAS,G,34,1111,34,1111,18.6,0.572,0.531,0.243,0.243,1.8,6.3,27.2,2.3,0.5,15.3,22.3,109,103,2.2,1.8,4,0.143,2.169073056,0.989865835,3.158938891,4.678701242,5.504354402,0.16845009
parkeca01w,2018,Candace Parker,LAS,F-C,31,949,31,949,25.2,0.573,0.52,0.283,0.348,6.4,16.1,28.3,2.1,3,16,28.9,108,98,2.3,2.3,4.6,0.195,2.081565452,1.692669252,3.774234704,4.314335461,5.075688778,0.181847649
simsod01w,2018,Odyssey Sims,LAS,G,34,867,34,867,9.3,0.462,0.416,0.205,0.295,1.9,5.9,17.3,1.2,0.1,14.7,19.5,92,106,-0.6,1,0.4,0.02,-2.170461579,0.066511362,-2.103950217,1.16730757,1.373303024,0.053855021
ogwumnn01w,2018,Nneka Ogwumike,LAS,F,27,831,27,831,21.5,0.58,0.539,0.081,0.27,7,13.4,11.6,2.7,1.2,10,22.9,113,99,2.2,1.8,4,0.192,2.465416249,1.743359716,4.208775965,3.974453326,4.675827442,0.191309426
carsoes01w,2018,Essence Carson,LAS,G,34,786,34,786,11.9,0.535,0.519,0.466,0.069,1.5,6.9,6.3,2,1.3,8.1,15.7,103,103,0.5,1.3,1.8,0.091,-1.595468523,0.699288836,-0.896179687,1.575010922,1.852954026,0.080153228
beardal01w,2018,Alana Beard,LAS,G-F,30,766,30,766,8.7,0.435,0.4,0.038,0.162,5.6,7.7,9.5,3,0.7,12.6,9.9,99,102,0.1,1.4,1.5,0.079,-1.807205688,2.539451441,0.732245754,2.213947746,2.604644407,0.115610848
williri02w,2018,Riquna Williams,LAS,G,33,546,33,546,13.6,0.551,0.528,0.643,0.151,2.6,5.1,6.7,2.1,0.5,7,19.9,107,104,0.7,0.8,1.5,0.111,0.160739821,0.175544397,0.336284217,1.460401386,1.718119277,0.106989112
lavenja01w,2018,Jantel Lavender,LAS,F,30,511,30,511,10.4,0.468,0.437,0.101,0.126,7.9,13.1,7,1.4,1.2,15.2,18.4,92,103,-0.4,0.9,0.5,0.037,-4.647718517,-2.201406496,-6.849125013,-0.631944075,-0.743463617,-0.049467247
vadeema01w,2018,Maria Vadeeva,LAS,C,25,204,25,204,18.8,0.574,0.554,0.162,0.162,10.5,16.3,9.6,2.3,4.6,13.1,21.3,109,97,0.4,0.5,0.9,0.174,-1.50139189,1.915965585,0.414573695,0.554338387,0.652162808,0.108693801
pondeca01w,2018,Cappie Pondexter,LAS,G,13,134,13,134,9.5,0.458,0.349,0.047,0.442,1.8,6.3,11.7,1.2,0,7.2,19.6,99,106,0,0.2,0.2,0.057,-3.380089598,-2.544264333,-5.924353931,-0.098259249,-0.115599116,-0.029331119
samueka01w,2018,Karlie Samuelson,LAS,G,20,84,20,84,9.3,0.528,0.528,0.889,0,2.8,7.2,10.7,1.3,5.1,14.3,11.9,102,102,0,0.2,0.2,0.09,-3.921114078,0.74928473,-3.171829348,0.06426595,0.075607,0.030602833
wiesesy01w,2018,Sydney Wiese,LAS,G,11,36,11,36,-5.7,0,0,1,0,0,5,7.4,0,0,20,6.6,23,109,-0.1,0,-0.1,-0.115,-9.594723164,-2.878782334,-12.4735055,-0.154740143,-0.182047227,-0.171933492
wilsoa01w,2018,A'ja Wilson,LVA,F,33,1010,33,1010,24.6,0.534,0.462,0,0.468,7.3,14.5,13.7,1.4,4.4,6.9,29.2,111,104,3,1.4,4.4,0.176,2.110552389,0.701222264,2.811774653,4.185154449,4.923711117,0.165748691
mcbrika01w,2018,Kayla McBride,LVA,G,31,1000,31,1000,18.9,0.566,0.503,0.278,0.301,2.8,6.7,18.7,1.6,0.3,11.2,24,111,110,2.4,0.6,3,0.119,2.645632575,-0.925240285,1.72039229,3.531680744,4.154918523,0.14126723
youngta01w,2018,Tamera Young,LVA,F,33,881,33,881,11.7,0.459,0.415,0.041,0.291,4.6,10.6,16.3,1.8,0.6,13.4,20,94,108,-0.4,0.8,0.4,0.019,-1.45672408,-0.535272484,-1.991996564,1.277282134,1.502684863,0.057992378
plumke01w,2018,Kelsey Plum,LVA,G,31,790,31,790,15.4,0.601,0.57,0.471,0.176,2,5.2,24.3,1.6,0.5,13.1,15.3,118,110,1.9,0.4,2.3,0.119,2.368240824,-0.821496969,1.546743855,2.713097319,3.191879199,0.137372016
hambyde01w,2018,Dearica Hamby,LVA,F,33,474,33,474,19.8,0.601,0.563,0.257,0.354,8.7,13.9,14.8,2.5,1.5,15.5,21.7,111,104,1.1,0.7,1.7,0.146,1.790163465,0.221385518,2.011548983,1.751410359,2.060482776,0.147798343
parkji01w,2018,JiSu Park,LVA,C,32,417,32,417,8.6,0.415,0.388,0.02,0.214,7.2,14.2,10.5,1.2,3.9,17.7,13.4,88,105,-0.4,0.5,0.1,0.012,-4.874915281,0.720376508,-4.154538774,0.098861102,0.116307179,0.009483079
coffeni01w,2018,Nia Coffey,LVA,F,28,386,28,386,6.2,0.443,0.387,0.036,0.496,6.1,9.5,6.8,1.2,1.3,18.5,22.8,82,109,-1,0.3,-0.7,-0.073,-5.457987955,-2.288816662,-7.746804616,-0.686088171,-0.807162554,-0.07109722
